Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
9	Node_64	combined	Drop	0	0	0	0
9	Node_65	combined	Drop	0	0	0	0
9	Node_66	combined	Drop	0	0	0	0
9	Node_67	combined	Drop	0	0	0	0
9	Node_68	combined	Drop	0	0	0	0
9	Node_69	combined	Drop	3	3	0	0
9	Node_70	combined	Drop	0	0	0	0
9	Node_71	combined	Drop	0	0	0	0
9	Node_72	combined	Drop	0	0	0	0
9	Node_73	combined	Drop	0	0	0	0
9	Node_74	combined	Drop	0	0	0	0
9	Node_75	combined	Drop	0	0	0	0
9	Node_76	combined	Drop	4	4	5	5.25391
9	Node_77	combined	Drop	11	12	12	12.6094
9	Node_78	combined	Drop	0	0	0	0
9	Node_79	combined	Drop	0	0	0	0
9	Node_80	combined	Drop	0	0	0	0
9	Node_81	combined	Drop	0	0	0	0
9	Node_82	combined	Drop	0	0	0	0
9	Node_83	combined	Drop	0	0	0	0
9	Node_84	combined	Drop	0	0	0	0
9	Node_85	combined	Drop	0	0	0	0
9	Node_86	combined	Drop	0	0	0	0
9	Node_87	combined	Drop	0	0	0	0
9	Node_88	combined	Drop	0	0	0	0
9	Node_89	combined	Drop	0	0	0	0
9	Node_90	combined	Drop	0	0	0	0
9	Node_91	combined	Drop	0	0	0	0
9	Node_92	combined	Drop	0	0	0	0
9	Node_93	combined	Drop	0	0	0	0
9	Node_94	combined	Drop	0	0	0	0
9	Node_95	combined	Drop	0	0	0	0
9	Node_96	combined	Drop	0	0	0	0
9	Node_97	combined	Drop	0	0	0	0
9	Node_98	combined	Drop	0	0	0	0
9	Node_99	combined	Drop	0	0	0	0
9	Callee_0	combined	Drop	0	0	0	0
9	Callee_1	combined	Drop	0	0	0	0
9	Callee_2	combined	Drop	0	0	0	0
9	Callee_3	combined	Drop	0	0	0	0
9	Callee_4	combined	Drop	0	0	0	0
9	Callee_5	combined	Drop	0	0	0	0
9	Callee_6	combined	Drop	0	0	0	0
9	Callee_7	combined	Drop	0	0	0	0
9	Callee_8	combined	Drop	0	0	0	0
9	Callee_9	combined	Drop	0	0	0	0
9	Callee_10	combined	Drop	0	0	0	0
9	Callee_11	combined	Drop	0	0	0	0
9	Callee_12	combined	Drop	0	0	0	0
9	Callee_13	combined	Drop	0	0	0	0
9	Callee_14	combined	Drop	0	0	0	0
9	Callee_15	combined	Drop	0	0	0	0
9	Callee_16	combined	Drop	0	0	0	0
9	Callee_17	combined	Drop	0	0	0	0
9	Callee_18	combined	Drop	0	0	0	0
9	Callee_19	combined	Drop	0	0	0	0
9	Client_0	combined	Drop	0	0	0	0
9	Client_1	combined	Drop	0	0	0	0
9	Client_2	combined	Drop	0	0	0	0
9	Client_3	combined	Drop	0	0	0	0
9	Client_4	combined	Drop	0	0	0	0
9	Client_5	combined	Drop	0	0	0	0
9	Client_6	combined	Drop	0	0	0	0
9	Client_7	combined	Drop	0	0	0	0
9	Client_8	combined	Drop	0	0	0	0
9	Client_9	combined	Drop	0	0	0	0
9	Client_10	combined	Drop	0	0	0	0
9	Client_11	combined	Drop	0	0	0	0
9	Client_12	combined	Drop	0	0	0	0
9	Client_13	combined	Drop	0	0	0	0
9	Client_14	combined	Drop	0	0	0	0
9	Client_15	combined	Drop	0	0	0	0
9	Client_16	combined	Drop	0	0	0	0
9	Client_17	combined	Drop	0	0	0	0
9	Client_18	combined	Drop	0	0	0	0
9	Client_19	combined	Drop	0	0	0	0
9	DataServer_0	combined	Drop	0	0	0	0
9	DataServer_1	combined	Drop	0	0	0	0
9	DataServer_2	combined	Drop	0	0	0	0
9	DataServer_3	combined	Drop	0	0	0	0
9	DataClient_0	combined	Drop	0	0	0	0
9	DataClient_1	combined	Drop	0	0	0	0
9	DataClient_2	combined	Drop	0	0	0	0
9	DataClient_3	combined	Drop	0	0	0	0
10	Node_0	combined	Drop	0	0	0	0
10	Node_1	combined	Drop	0	0	0	0
10	Node_2	combined	Drop	0	0	0	0
10	Node_3	combined	Drop	0	0	0	0
10	Node_4	combined	Drop	0	0	0	0
10	Node_5	combined	Drop	0	0	0	0
10	Node_6	combined	Drop	0	0	0	0
10	Node_7	combined	Drop	0	0	0	0
10	Node_8	combined	Drop	0	0	0	0
10	Node_9	combined	Drop	0	0	0	0
10	Node_10	combined	Drop	0	0	0	0
10	Node_11	combined	Drop	0	0	0	0
10	Node_12	combined	Drop	0	0	0	0
10	Node_13	combined	Drop	0	0	0	0
10	Node_14	combined	Drop	0	0	0	0
10	Node_15	combined	Drop	0	0	0	0
10	Node_16	combined	Drop	0	0	0	0
10	Node_17	combined	Drop	0	0	0	0
10	Node_18	combined	Drop	0	0	0	0
10	Node_19	combined	Drop	0	0	0	0
10	Node_20	combined	Drop	0	0	0	0
10	Node_21	combined	Drop	0	0	0	0
10	Node_22	combined	Drop	0	0	0	0
10	Node_23	combined	Drop	0	0	0	0
10	Node_24	combined	Drop	0	0	0	0
10	Node_25	combined	Drop	0	0	0	0
10	Node_26	combined	Drop	0	0	0	0
10	Node_27	combined	Drop	0	0	0	0
10	Node_28	combined	Drop	0	0	0	0
10	Node_29	combined	Drop	0	0	0	0
10	Node_30	combined	Drop	0	0	0	0
10	Node_31	combined	Drop	0	0	0	0
10	Node_32	combined	Drop	0	0	0	0
10	Node_33	combined	Drop	0	0	0	0
10	Node_34	combined	Drop	0	0	0	0
10	Node_35	combined	Drop	0	0	0	0
10	Node_36	combined	Drop	0	0	0	0
10	Node_37	combined	Drop	0	0	0	0
10	Node_38	combined	Drop	0	0	0	0
10	Node_39	combined	Drop	0	0	0	0
10	Node_40	combined	Drop	17	18	19	19.9648
10	Node_41	combined	Drop	0	0	0	0
10	Node_42	combined	Drop	0	0	0	0
10	Node_43	combined	Drop	0	0	0	0
10	Node_44	combined	Drop	0	0	0	0
10	Node_45	combined	Drop	0	0	0	0
10	Node_46	combined	Drop	0	0	0	0
10	Node_47	combined	Drop	0	0	0	0
10	Node_48	combined	Drop	0	0	0	0
10	Node_49	combined	Drop	0	0	0	0
10	Node_50	combined	Drop	0	0	0	0
10	Node_51	combined	Drop	0	0	0	0
10	Node_52	combined	Drop	0	0	0	0
10	Node_53	combined	Drop	0	0	0	0
10	Node_54	combined	Drop	0	0	0	0
10	Node_55	combined	Drop	0	0	0	0
10	Node_56	combined	Drop	0	0	0	0
10	Node_57	combined	Drop	4	4	4	4.20312
10	Node_58	combined	Drop	0	0	0	0
10	Node_59	combined	Drop	0	0	0	0
10	Node_60	combined	Drop	0	0	0	0
10	Node_61	combined	Drop	0	0	0	0
10	Node_62	combined	Drop	0	0	0	0
10	Node_63	combined	Drop	0	0	0	0
10	Node_64	combined	Drop	0	0	0	0
10	Node_65	combined	Drop	0	0	0	0
10	Node_66	combined	Drop	0	0	0	0
10	Node_67	combined	Drop	0	0	0	0
10	Node_68	combined	Drop	0	0	0	0
10	Node_69	combined	Drop	10	10	12	12.6094
10	Node_70	combined	Drop	0	0	0	0
10	Node_71	combined	Drop	0	0	0	0
10	Node_72	combined	Drop	0	0	0	0
10	Node_73	combined	Drop	0	0	0	0
10	Node_74	combined	Drop	0	0	0	0
10	Node_75	combined	Drop	0	0	0	0
10	Node_76	combined	Drop	2	2	2	2.10156
10	Node_77	combined	Drop	11	12	12	12.6094
10	Node_78	combined	Drop	0	0	0	0
10	Node_79	combined	Drop	0	0	0	0
10	Node_80	combined	Drop	0	0	0	0
10	Node_81	combined	Drop	0	0	0	0
10	Node_82	combined	Drop	0	0	0	0
10	Node_83	combined	Drop	0	0	0	0
10	Node_84	combined	Drop	0	0	0	0
10	Node_85	combined	Drop	0	0	0	0
10	Node_86	combined	Drop	0	0	0	0
10	Node_87	combined	Drop	0	0	0	0
10	Node_88	combined	Drop	0	0	0	0
10	Node_89	combined	Drop	0	0	0	0
10	Node_90	combined	Drop	0	0	0	0
10	Node_91	combined	Drop	0	0	0	0
10	Node_92	combined	Drop	0	0	0	0
10	Node_93	combined	Drop	0	0	0	0
10	Node_94	combined	Drop	0	0	0	0
10	Node_95	combined	Drop	0	0	0	0
10	Node_96	combined	Drop	0	0	0	0
10	Node_97	combined	Drop	0	0	0	0
10	Node_98	combined	Drop	0	0	0	0
10	Node_99	combined	Drop	0	0	0	0
10	Callee_0	combined	Drop	0	0	0	0
10	Callee_1	combined	Drop	0	0	0	0
10	Callee_2	combined	Drop	0	0	0	0
10	Callee_3	combined	Drop	0	0	0	0
10	Callee_4	combined	Drop	0	0	0	0
10	Callee_5	combined	Drop	0	0	0	0
10	Callee_6	combined	Drop	0	0	0	0
10	Callee_7	combined	Drop	0	0	0	0
10	Callee_8	combined	Drop	0	0	0	0
10	Callee_9	combined	Drop	0	0	0	0
10	Callee_10	combined	Drop	0	0	0	0
10	Callee_11	combined	Drop	0	0	0	0
10	Callee_12	combined	Drop	0	0	0	0
10	Callee_13	combined	Drop	0	0	0	0
10	Callee_14	combined	Drop	0	0	0	0
10	Callee_15	combined	Drop	0	0	0	0
10	Callee_16	combined	Drop	0	0	0	0
10	Callee_17	combined	Drop	0	0	0	0
10	Callee_18	combined	Drop	0	0	0	0
10	Callee_19	combined	Drop	0	0	0	0
10	Client_0	combined	Drop	0	0	0	0
10	Client_1	combined	Drop	0	0	0	0
10	Client_2	combined	Drop	0	0	0	0
10	Client_3	combined	Drop	0	0	0	0
10	Client_4	combined	Drop	0	0	0	0
10	Client_5	combined	Drop	0	0	0	0
10	Client_6	combined	Drop	0	0	0	0
10	Client_7	combined	Drop	0	0	0	0
10	Client_8	combined	Drop	0	0	0	0
10	Client_9	combined	Drop	0	0	0	0
10	Client_10	combined	Drop	0	0	0	0
10	Client_11	combined	Drop	0	0	0	0
10	Client_12	combined	Drop	0	0	0	0
10	Client_13	combined	Drop	0	0	0	0
10	Client_14	combined	Drop	0	0	0	0
10	Client_15	combined	Drop	0	0	0	0
10	Client_16	combined	Drop	0	0	0	0
10	Client_17	combined	Drop	0	0	0	0
10	Client_18	combined	Drop	0	0	0	0
10	Client_19	combined	Drop	0	0	0	0
10	DataServer_0	combined	Drop	0	0	0	0
10	DataServer_1	combined	Drop	0	0	0	0
10	DataServer_2	combined	Drop	0	0	0	0
10	DataServer_3	combined	Drop	0	0	0	0
10	DataClient_0	combined	Drop	0	0	0	0
10	DataClient_1	combined	Drop	0	0	0	0
10	DataClient_2	combined	Drop	0	0	0	0
10	DataClient_3	combined	Drop	0	0	0	0
11	Node_0	combined	Drop	0	0	0	0
11	Node_1	combined	Drop	0	0	0	0
11	Node_2	combined	Drop	0	0	0	0
11	Node_3	combined	Drop	0	0	0	0
11	Node_4	combined	Drop	0	0	0	0
11	Node_5	combined	Drop	0	0	0	0
11	Node_6	combined	Drop	0	0	0	0
11	Node_7	combined	Drop	0	0	0	0
11	Node_8	combined	Drop	0	0	0	0
11	Node_9	combined	Drop	0	0	0	0
11	Node_10	combined	Drop	0	0	0	0
11	Node_11	combined	Drop	0	0	0	0
11	Node_12	combined	Drop	0	0	0	0
11	Node_13	combined	Drop	0	0	0	0
11	Node_14	combined	Drop	0	0	0	0
11	Node_15	combined	Drop	0	0	0	0
11	Node_16	combined	Drop	0	0	0	0
11	Node_17	combined	Drop	0	0	0	0
11	Node_18	combined	Drop	0	0	0	0
11	Node_19	combined	Drop	0	0	0	0
11	Node_20	combined	Drop	0	0	0	0
11	Node_21	combined	Drop	0	0	0	0
11	Node_22	combined	Drop	0	0	0	0
11	Node_23	combined	Drop	0	0	0	0
11	Node_24	combined	Drop	0	0	0	0
11	Node_25	combined	Drop	0	0	0	0
11	Node_26	combined	Drop	0	0	0	0
11	Node_27	combined	Drop	0	0	0	0
11	Node_28	combined	Drop	0	0	0	0
11	Node_29	combined	Drop	0	0	0	0
11	Node_30	combined	Drop	0	0	0	0
11	Node_31	combined	Drop	0	0	0	0
11	Node_32	combined	Drop	0	0	0	0
11	Node_33	combined	Drop	0	0	0	0
11	Node_34	combined	Drop	0	0	0	0
11	Node_35	combined	Drop	0	0	0	0
11	Node_36	combined	Drop	0	0	0	0
11	Node_37	combined	Drop	0	0	0	0
11	Node_38	combined	Drop	0	0	0	0
11	Node_39	combined	Drop	0	0	0	0
11	Node_40	combined	Drop	3	3	0	0
11	Node_41	combined	Drop	0	0	0	0
11	Node_42	combined	Drop	0	0	0	0
11	Node_43	combined	Drop	0	0	0	0
11	Node_44	combined	Drop	0	0	0	0
11	Node_45	combined	Drop	0	0	0	0
11	Node_46	combined	Drop	0	0	0	0
11	Node_47	combined	Drop	0	0	0	0
11	Node_48	combined	Drop	0	0	0	0
11	Node_49	combined	Drop	0	0	0	0
11	Node_50	combined	Drop	0	0	0	0
11	Node_51	combined	Drop	0	0	0	0
11	Node_52	combined	Drop	0	0	0	0
11	Node_53	combined	Drop	0	0	0	0
11	Node_54	combined	Drop	0	0	0	0
11	Node_55	combined	Drop	0	0	0	0
11	Node_56	combined	Drop	0	0	0	0
11	Node_57	combined	Drop	9	10	11	11.5586
11	Node_58	combined	Drop	0	0	0	0
11	Node_59	combined	Drop	0	0	0	0
11	Node_60	combined	Drop	0	0	0	0
11	Node_61	combined	Drop	0	0	0	0
11	Node_62	combined	Drop	0	0	0	0
11	Node_63	combined	Drop	0	0	0	0
11	Node_64	combined	Drop	0	0	0	0
11	Node_65	combined	Drop	0	0	0	0
11	Node_66	combined	Drop	0	0	0	0
11	Node_67	combined	Drop	0	0	0	0
11	Node_68	combined	Drop	0	0	0	0
11	Node_69	combined	Drop	8	8	8	8.40625
11	Node_70	combined	Drop	0	0	0	0
11	Node_71	combined	Drop	0	0	0	0
11	Node_72	combined	Drop	0	0	0	0
11	Node_73	combined	Drop	0	0	0	0
11	Node_74	combined	Drop	0	0	0	0
11	Node_75	combined	Drop	0	0	0	0
11	Node_76	combined	Drop	0	0	0	0
11	Node_77	combined	Drop	11	11	11	11.5586
11	Node_78	combined	Drop	0	0	0	0
11	Node_79	combined	Drop	0	0	0	0
11	Node_80	combined	Drop	0	0	0	0
11	Node_81	combined	Drop	0	0	0	0
11	Node_82	combined	Drop	0	0	0	0
11	Node_83	combined	Drop	0	0	0	0
11	Node_84	combined	Drop	0	0	0	0
11	Node_85	combined	Drop	0	0	0	0
11	Node_86	combined	Drop	0	0	0	0
11	Node_87	combined	Drop	0	0	0	0
11	Node_88	combined	Drop	0	0	0	0
11	Node_89	combined	Drop	0	0	0	0
11	Node_90	combined	Drop	0	0	0	0
11	Node_91	combined	Drop	0	0	0	0
11	Node_92	combined	Drop	0	0	0	0
11	Node_93	combined	Drop	0	0	0	0
11	Node_94	combined	Drop	0	0	0	0
11	Node_95	combined	Drop	0	0	0	0
11	Node_96	combined	Drop	0	0	0	0
11	Node_97	combined	Drop	0	0	0	0
11	Node_98	combined	Drop	0	0	0	0
11	Node_99	combined	Drop	0	0	0	0
11	Callee_0	combined	Drop	0	0	0	0
11	Callee_1	combined	Drop	0	0	0	0
11	Callee_2	combined	Drop	0	0	0	0
11	Callee_3	combined	Drop	0	0	0	0
11	Callee_4	combined	Drop	0	0	0	0
11	Callee_5	combined	Drop	0	0	0	0
11	Callee_6	combined	Drop	0	0	0	0
11	Callee_7	combined	Drop	0	0	0	0
11	Callee_8	combined	Drop	0	0	0	0
11	Callee_9	combined	Drop	0	0	0	0
11	Callee_10	combined	Drop	0	0	0	0
11	Callee_11	combined	Drop	0	0	0	0
11	Callee_12	combined	Drop	0	0	0	0
11	Callee_13	combined	Drop	0	0	0	0
11	Callee_14	combined	Drop	0	0	0	0
11	Callee_15	combined	Drop	0	0	0	0
11	Callee_16	combined	Drop	0	0	0	0
11	Callee_17	combined	Drop	0	0	0	0
11	Callee_18	combined	Drop	0	0	0	0
11	Callee_19	combined	Drop	0	0	0	0
11	Client_0	combined	Drop	0	0	0	0
11	Client_1	combined	Drop	0	0	0	0
11	Client_2	combined	Drop	0	0	0	0
11	Client_3	combined	Drop	0	0	0	0
11	Client_4	combined	Drop	0	0	0	0
11	Client_5	combined	Drop	0	0	0	0
11	Client_6	combined	Drop	0	0	0	0
11	Client_7	combined	Drop	0	0	0	0
11	Client_8	combined	Drop	0	0	0	0
11	Client_9	combined	Drop	0	0	0	0
11	Client_10	combined	Drop	0	0	0	0
11	Client_11	combined	Drop	0	0	0	0
11	Client_12	combined	Drop	0	0	0	0
11	Client_13	combined	Drop	0	0	0	0
11	Client_14	combined	Drop	0	0	0	0
11	Client_15	combined	Drop	0	0	0	0
11	Client_16	combined	Drop	0	0	0	0
11	Client_17	combined	Drop	0	0	0	0
11	Client_18	combined	Drop	0	0	0	0
11	Client_19	combined	Drop	0	0	0	0
11	DataServer_0	combined	Drop	0	0	0	0
11	DataServer_1	combined	Drop	0	0	0	0
11	DataServer_2	combined	Drop	0	0	0	0
11	DataServer_3	combined	Drop	0	0	0	0
11	DataClient_0	combined	Drop	0	0	0	0
11	DataClient_1	combined	Drop	0	0	0	0
11	DataClient_2	combined	Drop	0	0	0	0
11	DataClient_3	combined	Drop	0	0	0	0
12	Node_0	combined	Drop	0	0	0	0
12	Node_1	combined	Drop	0	0	0	0
12	Node_2	combined	Drop	0	0	0	0
12	Node_3	combined	Drop	0	0	0	0
12	Node_4	combined	Drop	0	0	0	0
12	Node_5	combined	Drop	0	0	0	0
12	Node_6	combined	Drop	0	0	0	0
12	Node_7	combined	Drop	0	0	0	0
12	Node_8	combined	Drop	0	0	0	0
12	Node_9	combined	Drop	0	0	0	0
12	Node_10	combined	Drop	0	0	0	0
12	Node_11	combined	Drop	0	0	0	0
12	Node_12	combined	Drop	0	0	0	0
12	Node_13	combined	Drop	0	0	0	0
12	Node_14	combined	Drop	0	0	0	0
12	Node_15	combined	Drop	0	0	0	0
12	Node_16	combined	Drop	0	0	0	0
12	Node_17	combined	Drop	0	0	0	0
12	Node_18	combined	Drop	0	0	0	0
12	Node_19	combined	Drop	0	0	0	0
12	Node_20	combined	Drop	0	0	0	0
12	Node_21	combined	Drop	0	0	0	0
12	Node_22	combined	Drop	0	0	0	0
12	Node_23	combined	Drop	0	0	0	0
12	Node_24	combined	Drop	0	0	0	0
12	Node_25	combined	Drop	0	0	0	0
12	Node_26	combined	Drop	0	0	0	0
12	Node_27	combined	Drop	0	0	0	0
12	Node_28	combined	Drop	0	0	0	0
12	Node_29	combined	Drop	0	0	0	0
12	Node_30	combined	Drop	0	0	0	0
12	Node_31	combined	Drop	0	0	0	0
12	Node_32	combined	Drop	0	0	0	0
12	Node_33	combined	Drop	0	0	0	0
12	Node_34	combined	Drop	0	0	0	0
12	Node_35	combined	Drop	0	0	0	0
12	Node_36	combined	Drop	0	0	0	0
12	Node_37	combined	Drop	0	0	0	0
12	Node_38	combined	Drop	0	0	0	0
12	Node_39	combined	Drop	0	0	0	0
12	Node_40	combined	Drop	16	17	20	21.0156
12	Node_41	combined	Drop	0	0	0	0
12	Node_42	combined	Drop	0	0	0	0
12	Node_43	combined	Drop	0	0	0	0
12	Node_44	combined	Drop	0	0	0	0
12	Node_45	combined	Drop	0	0	0	0
12	Node_46	combined	Drop	0	0	0	0
12	Node_47	combined	Drop	0	0	0	0
12	Node_48	combined	Drop	0	0	0	0
12	Node_49	combined	Drop	0	0	0	0
12	Node_50	combined	Drop	0	0	0	0
12	Node_51	combined	Drop	0	0	0	0
12	Node_52	combined	Drop	0	0	0	0
12	Node_53	combined	Drop	0	0	0	0
12	Node_54	combined	Drop	0	0	0	0
12	Node_55	combined	Drop	0	0	0	0
12	Node_56	combined	Drop	0	0	0	0
12	Node_57	combined	Drop	2	2	1	1.05078
12	Node_58	combined	Drop	0	0	0	0
12	Node_59	combined	Drop	0	0	0	0
12	Node_60	combined	Drop	0	0	0	0
12	Node_61	combined	Drop	0	0	0	0
12	Node_62	combined	Drop	0	0	0	0
12	Node_63	combined	Drop	0	0	0	0
12	Node_64	combined	Drop	0	0	0	0
12	Node_65	combined	Drop	0	0	0	0
12	Node_66	combined	Drop	0	0	0	0
12	Node_67	combined	Drop	0	0	0	0
12	Node_68	combined	Drop	0	0	0	0
12	Node_69	combined	Drop	3	3	2	2.10156
12	Node_70	combined	Drop	0	0	0	0
12	Node_71	combined	Drop	0	0	0	0
12	Node_72	combined	Drop	0	0	0	0
12	Node_73	combined	Drop	0	0	0	0
12	Node_74	combined	Drop	0	0	0	0
12	Node_75	combined	Drop	0	0	0	0
12	Node_76	combined	Drop	4	4	5	5.25391
12	Node_77	combined	Drop	11	12	12	12.6094
12	Node_78	combined	Drop	0	0	0	0
12	Node_79	combined	Drop	0	0	0	0
12	Node_80	combined	Drop	0	0	0	0
12	Node_81	combined	Drop	0	0	0	0
12	Node_82	combined	Drop	0	0	0	0
12	Node_83	combined	Drop	0	0	0	0
12	Node_84	combined	Drop	0	0	0	0
12	Node_85	combined	Drop	0	0	0	0
12	Node_86	combined	Drop	0	0	0	0
12	Node_87	combined	Drop	0	0	0	0
12	Node_88	combined	Drop	0	0	0	0
12	Node_89	combined	Drop	0	0	0	0
12	Node_90	combined	Drop	0	0	0	0
12	Node_91	combined	Drop	0	0	0	0
12	Node_92	combined	Drop	0	0	0	0
12	Node_93	combined	Drop	0	0	0	0
12	Node_94	combined	Drop	0	0	0	0
12	Node_95	combined	Drop	0	0	0	0
12	Node_96	combined	Drop	0	0	0	0
12	Node_97	combined	Drop	0	0	0	0
12	Node_98	combined	Drop	0	0	0	0
12	Node_99	combined	Drop	0	0	0	0
12	Callee_0	combined	Drop	0	0	0	0
12	Callee_1	combined	Drop	0	0	0	0
12	Callee_2	combined	Drop	0	0	0	0
12	Callee_3	combined	Drop	0	0	0	0
12	Callee_4	combined	Drop	0	0	0	0
12	Callee_5	combined	Drop	0	0	0	0
12	Callee_6	combined	Drop	0	0	0	0
12	Callee_7	combined	Drop	0	0	0	0
12	Callee_8	combined	Drop	0	0	0	0
12	Callee_9	combined	Drop	0	0	0	0
12	Callee_10	combined	Drop	0	0	0	0
12	Callee_11	combined	Drop	0	0	0	0
12	Callee_12	combined	Drop	0	0	0	0
12	Callee_13	combined	Drop	0	0	0	0
12	Callee_14	combined	Drop	0	0	0	0
12	Callee_15	combined	Drop	0	0	0	0
12	Callee_16	combined	Drop	0	0	0	0
12	Callee_17	combined	Drop	0	0	0	0
12	Callee_18	combined	Drop	0	0	0	0
12	Callee_19	combined	Drop	0	0	0	0
12	Client_0	combined	Drop	0	0	0	0
12	Client_1	combined	Drop	0	0	0	0
12	Client_2	combined	Drop	0	0	0	0
12	Client_3	combined	Drop	0	0	0	0
12	Client_4	combined	Drop	0	0	0	0
12	Client_5	combined	Drop	0	0	0	0
12	Client_6	combined	Drop	0	0	0	0
12	Client_7	combined	Drop	0	0	0	0
12	Client_8	combined	Drop	0	0	0	0
12	Client_9	combined	Drop	0	0	0	0
12	Client_10	combined	Drop	0	0	0	0
12	Client_11	combined	Drop	0	0	0	0
12	Client_12	combined	Drop	0	0	0	0
12	Client_13	combined	Drop	0	0	0	0
12	Client_14	combined	Drop	0	0	0	0
12	Client_15	combined	Drop	0	0	0	0
12	Client_16	combined	Drop	0	0	0	0
12	Client_17	combined	Drop	0	0	0	0
12	Client_18	combined	Drop	0	0	0	0
12	Client_19	combined	Drop	0	0	0	0
12	DataServer_0	combined	Drop	0	0	0	0
12	DataServer_1	combined	Drop	0	0	0	0
12	DataServer_2	combined	Drop	0	0	0	0
12	DataServer_3	combined	Drop	0	0	0	0
12	DataClient_0	combined	Drop	0	0	0	0
12	DataClient_1	combined	Drop	0	0	0	0
12	DataClient_2	combined	Drop	0	0	0	0
12	DataClient_3	combined	Drop	0	0	0	0
13	Node_0	combined	Drop	0	0	0	0
13	Node_1	combined	Drop	0	0	0	0
13	Node_2	combined	Drop	0	0	0	0
13	Node_3	combined	Drop	0	0	0	0
13	Node_4	combined	Drop	0	0	0	0
13	Node_5	combined	Drop	0	0	0	0
13	Node_6	combined	Drop	0	0	0	0
13	Node_7	combined	Drop	0	0	0	0
13	Node_8	combined	Drop	0	0	0	0
13	Node_9	combined	Drop	0	0	0	0
13	Node_10	combined	Drop	0	0	0	0
13	Node_11	combined	Drop	0	0	0	0
13	Node_12	combined	Drop	0	0	0	0
13	Node_13	combined	Drop	0	0	0	0
13	Node_14	combined	Drop	0	0	0	0
13	Node_15	combined	Drop	0	0	0	0
13	Node_16	combined	Drop	0	0	0	0
13	Node_17	combined	Drop	0	0	0	0
13	Node_18	combined	Drop	0	0	0	0
13	Node_19	combined	Drop	0	0	0	0
13	Node_20	combined	Drop	0	0	0	0
13	Node_21	combined	Drop	0	0	0	0
13	Node_22	combined	Drop	0	0	0	0
13	Node_23	combined	Drop	0	0	0	0
13	Node_24	combined	Drop	0	0	0	0
13	Node_25	combined	Drop	0	0	0	0
13	Node_26	combined	Drop	0	0	0	0
13	Node_27	combined	Drop	0	0	0	0
13	Node_28	combined	Drop	0	0	0	0
13	Node_29	combined	Drop	0	0	0	0
13	Node_30	combined	Drop	0	0	0	0
13	Node_31	combined	Drop	0	0	0	0
13	Node_32	combined	Drop	0	0	0	0
13	Node_33	combined	Drop	0	0	0	0
13	Node_34	combined	Drop	0	0	0	0
13	Node_35	combined	Drop	0	0	0	0
13	Node_36	combined	Drop	0	0	0	0
13	Node_37	combined	Drop	0	0	0	0
13	Node_38	combined	Drop	0	0	0	0
13	Node_39	combined	Drop	0	0	0	0
13	Node_40	combined	Drop	15	16	15	15.7617
13	Node_41	combined	Drop	0	0	0	0
13	Node_42	combined	Drop	0	0	0	0
13	Node_43	combined	Drop	0	0	0	0
13	Node_44	combined	Drop	0	0	0	0
13	Node_45	combined	Drop	0	0	0	0
13	Node_46	combined	Drop	0	0	0	0
13	Node_47	combined	Drop	0	0	0	0
13	Node_48	combined	Drop	0	0	0	0
13	Node_49	combined	Drop	0	0	0	0
13	Node_50	combined	Drop	0	0	0	0
13	Node_51	combined	Drop	0	0	0	0
13	Node_52	combined	Drop	0	0	0	0
13	Node_53	combined	Drop	0	0	0	0
13	Node_54	combined	Drop	0	0	0	0
13	Node_55	combined	Drop	0	0	0	0
13	Node_56	combined	Drop	0	0	0	0
13	Node_57	combined	Drop	5	5	6	6.30469
13	Node_58	combined	Drop	0	0	0	0
13	Node_59	combined	Drop	0	0	0	0
13	Node_60	combined	Drop	0	0	0	0
13	Node_61	combined	Drop	0	0	0	0
13	Node_62	combined	Drop	0	0	0	0
13	Node_63	combined	Drop	0	0	0	0
13	Node_64	combined	Drop	0	0	0	0
13	Node_65	combined	Drop	0	0	0	0
13	Node_66	combined	Drop	0	0	0	0
13	Node_67	combined	Drop	0	0	0	0
13	Node_68	combined	Drop	0	0	0	0
13	Node_69	combined	Drop	15	16	19	19.9648
13	Node_70	combined	Drop	0	0	0	0
13	Node_71	combined	Drop	0	0	0	0
13	Node_72	combined	Drop	0	0	0	0
13	Node_73	combined	Drop	0	0	0	0
13	Node_74	combined	Drop	0	0	0	0
13	Node_75	combined	Drop	0	0	0	0
13	Node_76	combined	Drop	3	3	3	3.15234
13	Node_77	combined	Drop	11	11	11	11.5586
13	Node_78	combined	Drop	0	0	0	0
13	Node_79	combined	Drop	0	0	0	0
13	Node_80	combined	Drop	0	0	0	0
13	Node_81	combined	Drop	0	0	0	0
13	Node_82	combined	Drop	0	0	0	0
13	Node_83	combined	Drop	0	0	0	0
13	Node_84	combined	Drop	0	0	0	0
13	Node_85	combined	Drop	0	0	0	0
13	Node_86	combined	Drop	0	0	0	0
13	Node_87	combined	Drop	0	0	0	0
13	Node_88	combined	Drop	0	0	0	0
13	Node_89	combined	Drop	0	0	0	0
13	Node_90	combined	Drop	0	0	0	0
13	Node_91	combined	Drop	0	0	0	0
13	Node_92	combined	Drop	0	0	0	0
13	Node_93	combined	Drop	0	0	0	0
13	Node_94	combined	Drop	0	0	0	0
13	Node_95	combined	Drop	0	0	0	0
13	Node_96	combined	Drop	0	0	0	0
